,Date,State,TotalSamples,Negative,Positive,month
6262,21/04/2020,Uttarakhand,4061,3445,46,April
6263,22/04/2020,Uttarakhand,4275,3664,46,April
6264,23/04/2020,Uttarakhand,4473,3879,47,April
6265,24/04/2020,Uttarakhand,4767,4239,48,April
6266,25/04/2020,Uttarakhand,5194,4423,48,April
6267,26/04/2020,Uttarakhand,5277,4675,50,April
6268,27/04/2020,Uttarakhand,5463,4912,51,April
6269,28/04/2020,Uttarakhand,5739,5212,52,April
6270,29/04/2020,Uttarakhand,6046,5547,54,April
6271,30/04/2020,Uttarakhand,6565,6100,57,April
6272,1/05/2020,Uttarakhand,7042,6533,57,May
6273,2/05/2020,Uttarakhand,7369,6786,59,May
6274,3/05/2020,Uttarakhand,7578,6986,60,May
6275,4/05/2020,Uttarakhand,7806,7134,60,May
6276,5/05/2020,Uttarakhand,8060,7357,61,May
6277,6/05/2020,Uttarakhand,8346,7698,61,May
6278,7/05/2020,Uttarakhand,8783,8138,61,May
6279,8/05/2020,Uttarakhand,9116,8485,61,May
6280,9/05/2020,Uttarakhand,9386,8659,67,May
6281,10/05/2020,Uttarakhand,9668,8990,68,May
6282,11/05/2020,Uttarakhand,9915,9151,68,May
6283,12/05/2020,Uttarakhand,10471,9390,68,May
6284,13/05/2020,Uttarakhand,10792,9750,70,May
6285,14/05/2020,Uttarakhand,11294,10157,75,May
6286,15/05/2020,Uttarakhand,12045,10523,79,May
6287,16/05/2020,Uttarakhand,12597,10990,88,May
6288,17/05/2020,Uttarakhand,13212,11316,92,May
6289,18/05/2020,Uttarakhand,13870,11812,93,May
6290,19/05/2020,Uttarakhand,14691,12242,104,May
6291,20/05/2020,Uttarakhand,15503,12945,120,May
6292,21/05/2020,Uttarakhand,16528,13808,132,May
6293,22/05/2020,Uttarakhand,18008,14960,151,May
6294,23/05/2020,Uttarakhand,19248,15757,173,May
6295,24/05/2020,Uttarakhand,20969,16640,293,May
6296,25/05/2020,Uttarakhand,22117,17315,332,May
6297,26/05/2020,Uttarakhand,23076,18193,400,May
6298,27/05/2020,Uttarakhand,23975,18645,438,May
6299,28/05/2020,Uttarakhand,25380,19702,493,May
6300,29/05/2020,Uttarakhand,26951,20636,602,May
6301,30/05/2020,Uttarakhand,28433,21512,727,May
6302,31/05/2020,Uttarakhand,30438,22546,802,May
6303,1/06/2020,Uttarakhand,31703,23400,929,June
6304,2/06/2020,Uttarakhand,33081,24262,999,June
6305,3/06/2020,Uttarakhand,34413,25385,1066,June
6306,4/06/2020,Uttarakhand,35117,26093,1145,June
6307,5/06/2020,Uttarakhand,35967,27184,1215,June
6308,6/06/2020,Uttarakhand,36638,28172,1245,June
6309,7/06/2020,Uttarakhand,37166,28945,1341,June
6310,8/06/2020,Uttarakhand,39133,30620,1380,June
6311,9/06/2020,Uttarakhand,40264,31945,1488,June
6312,10/06/2020,Uttarakhand,40872,33369,1560,June
6313,11/06/2020,Uttarakhand,41888,34604,1637,June
6314,12/06/2020,Uttarakhand,42783,35670,1692,June
6315,13/06/2020,Uttarakhand,44040,36834,1759,June
6316,14/06/2020,Uttarakhand,45344,37554,1816,June
6317,15/06/2020,Uttarakhand,46573,38643,1836,June
6318,16/06/2020,Uttarakhand,47870,39552,1912,June
6319,17/06/2020,Uttarakhand,49462,40434,1985,June
6320,18/06/2020,Uttarakhand,50796,42008,2079,June
6321,19/06/2020,Uttarakhand,53155,43438,2127,June
6322,20/06/2020,Uttarakhand,54512,45131,2278,June
6323,21/06/2020,Uttarakhand,55819,46286,2324,June
6324,22/06/2020,Uttarakhand,56724,47852,2401,June
6325,23/06/2020,Uttarakhand,58338,49478,2505,June
6326,24/06/2020,Uttarakhand,59616,50950,2568,June
6327,25/06/2020,Uttarakhand,61165,52289,2642,June
6328,26/06/2020,Uttarakhand,62500,54007,2725,June
6329,27/06/2020,Uttarakhand,63960,54918,2791,June
6330,28/06/2020,Uttarakhand,64984,55892,2823,June
6331,29/06/2020,Uttarakhand,66396,56715,2831,June
6332,30/06/2020,Uttarakhand,69024,57862,2881,June
6333,1/07/2020,Uttarakhand,70032,59350,2947,July
6334,2/07/2020,Uttarakhand,72104,60555,2984,July
6335,3/07/2020,Uttarakhand,73738,62340,3048,July
6336,4/07/2020,Uttarakhand,76878,64801,3093,July
6337,5/07/2020,Uttarakhand,78306,66407,3124,July
6338,6/07/2020,Uttarakhand,79605,67731,3161,July
6339,7/07/2020,Uttarakhand,81447,69926,3230,July
6340,8/07/2020,Uttarakhand,83900,72862,3258,July
6341,9/07/2020,Uttarakhand,86458,74975,3305,July
6342,10/07/2020,Uttarakhand,89179,77553,3373,July
6343,11/07/2020,Uttarakhand,92198,80882,3417,July
6344,12/07/2020,Uttarakhand,94121,83089,3537,July
6345,13/07/2020,Uttarakhand,96123,84912,3608,July
6346,14/07/2020,Uttarakhand,98878,86747,3686,July
6347,15/07/2020,Uttarakhand,102529,89212,3785,July
6348,16/07/2020,Uttarakhand,109784,95745,3982,July
6349,17/07/2020,Uttarakhand,113846,98551,4102,July
6350,18/07/2020,Uttarakhand,116694,101613,4276,July
6351,19/07/2020,Uttarakhand,119345,104118,4515,July
6352,20/07/2020,Uttarakhand,123000,106350,4642,July
6353,21/07/2020,Uttarakhand,127098,108488,4849,July
6354,22/07/2020,Uttarakhand,129783,112210,5300,July
6355,23/07/2020,Uttarakhand,132840,115683,5445,July
6356,24/07/2020,Uttarakhand,135447,119647,5717,July
6357,25/07/2020,Uttarakhand,139229,124153,5961,July
6358,26/07/2020,Uttarakhand,141431,126505,6104,July
6359,27/07/2020,Uttarakhand,145627,130531,6328,July
6360,28/07/2020,Uttarakhand,150065,134376,6587,July
6361,29/07/2020,Uttarakhand,154984,138706,6866,July
6362,30/07/2020,Uttarakhand,163683,146230,7065,July
6363,31/07/2020,Uttarakhand,168113,149507,7183,July
6364,1/08/2020,Uttarakhand,172477,153471,7447,August
6365,2/08/2020,Uttarakhand,175881,156823,7593,August
6366,3/08/2020,Uttarakhand,178595,159414,7800,August
6367,4/08/2020,Uttarakhand,182335,162715,8008,August
6368,5/08/2020,Uttarakhand,186966,165690,8254,August
6369,6/08/2020,Uttarakhand,190898,169634,8552,August
6370,7/08/2020,Uttarakhand,199081,177042,8901,August
6371,8/08/2020,Uttarakhand,205565,183248,9402,August
6372,9/08/2020,Uttarakhand,209627,186531,9632,August
6373,10/08/2020,Uttarakhand,218838,193925,10021,August
6374,11/08/2020,Uttarakhand,225618,200671,,August
6375,12/08/2020,Uttarakhand,232259,206898,,August
6376,13/08/2020,Uttarakhand,242150,214203,11302,August
6377,14/08/2020,Uttarakhand,251236,221085,11615,August
6378,15/08/2020,Uttarakhand,256008,225614,11940,August
6379,16/08/2020,Uttarakhand,260790,229387,12175,August
6380,17/08/2020,Uttarakhand,265748,235055,,August
6381,18/08/2020,Uttarakhand,273357,240454,,August
6382,19/08/2020,Uttarakhand,279961,245055,,August
6383,20/08/2020,Uttarakhand,286330,250500,,August
6384,21/08/2020,Uttarakhand,294279,258971,14083,August
6385,22/08/2020,Uttarakhand,301813,266862,,August
6386,23/08/2020,Uttarakhand,307803,273208,,August
6387,24/08/2020,Uttarakhand,316265,281202,,August
6388,25/08/2020,Uttarakhand,325384,288263,,August
6389,26/08/2020,Uttarakhand,334979,296427,,August
6390,27/08/2020,Uttarakhand,348897,308314,,August
6391,28/08/2020,Uttarakhand,361389,316968,,August
6392,29/08/2020,Uttarakhand,376747,330242,,August
6393,30/08/2020,Uttarakhand,384796,337445,,August
6394,31/08/2020,Uttarakhand,394015,347554,,August
6395,1/09/2020,Uttarakhand,403955,357681,,September
6396,2/09/2020,Uttarakhand,413595,367512,,September
6397,3/09/2020,Uttarakhand,424156,378265,,September
6398,4/09/2020,Uttarakhand,435449,387943,,September
6399,5/09/2020,Uttarakhand,445277,397563,,September
6400,6/09/2020,Uttarakhand,454027,405264,,September
6401,7/09/2020,Uttarakhand,462803,414526,,September
6402,8/09/2020,Uttarakhand,472111,422151,,September
6403,9/09/2020,Uttarakhand,482663,431315,,September
6404,10/09/2020,Uttarakhand,491505,440687,,September
6405,11/09/2020,Uttarakhand,501880,448924,,September
6406,12/09/2020,Uttarakhand,511129,456585,,September
6407,13/09/2020,Uttarakhand,519869,465673,,September
6408,14/09/2020,Uttarakhand,528897,474247,,September
6409,15/09/2020,Uttarakhand,541910,484436,,September
6410,16/09/2020,Uttarakhand,555071,494971,,September
6411,17/09/2020,Uttarakhand,567169,505858,,September
6412,18/09/2020,Uttarakhand,579582,517125,,September
6413,19/09/2020,Uttarakhand,594476,531500,,September
6414,20/09/2020,Uttarakhand,605236,541592,,September
6415,21/09/2020,Uttarakhand,616986,551414,,September
6416,22/09/2020,Uttarakhand,630448,561570,,September
6417,23/09/2020,Uttarakhand,638707,571585,,September
6418,24/09/2020,Uttarakhand,648140,580667,,September
6419,25/09/2020,Uttarakhand,656974,587884,,September
6420,26/09/2020,Uttarakhand,668282,599199,,September
6421,27/09/2020,Uttarakhand,679596,610241,,September
6422,28/09/2020,Uttarakhand,690421,619649,,September
6423,29/09/2020,Uttarakhand,701139,628736,,September
6424,30/09/2020,Uttarakhand,712124,637547,65,September
6425,1/10/2020,Uttarakhand,721019,645323,,October
6426,2/10/2020,Uttarakhand,728436,650742,,October
6427,3/10/2020,Uttarakhand,736371,658307,,October
6428,4/10/2020,Uttarakhand,743551,664251,,October
6429,5/10/2020,Uttarakhand,753224,670728,,October
6430,6/10/2020,Uttarakhand,763884,681486,,October
6431,7/10/2020,Uttarakhand,776868,694433,,October
6432,8/10/2020,Uttarakhand,789115,705798,,October
6433,9/10/2020,Uttarakhand,801966,719475,,October
6434,10/10/2020,Uttarakhand,814616,730323,,October
6435,11/10/2020,Uttarakhand,822184,738954,,October
6436,12/10/2020,Uttarakhand,831812,748703,,October
6437,13/10/2020,Uttarakhand,845333,759156,,October
6438,14/10/2020,Uttarakhand,858167,769584,,October
6439,15/10/2020,Uttarakhand,870458,781170,,October
6440,16/10/2020,Uttarakhand,883120,792432,,October
6441,17/10/2020,Uttarakhand,894553,803877,,October
6442,18/10/2020,Uttarakhand,902182,813404,,October
6443,19/10/2020,Uttarakhand,914976,825036,,October
6444,20/10/2020,Uttarakhand,927422,838830,,October
6445,21/10/2020,Uttarakhand,941156,850517,,October
6446,22/10/2020,Uttarakhand,953487,861814,,October
6447,23/10/2020,Uttarakhand,967258,874177,,October
6448,24/10/2020,Uttarakhand,979025,886480,,October
6449,25/10/2020,Uttarakhand,987364,892561,,October
6450,26/10/2020,Uttarakhand,996525,900959,,October
6451,1/04/2020,West Bengal,659,568,37,April
6452,4/04/2020,West Bengal,1042,,,April
6453,6/04/2020,West Bengal,1301,,,April
6454,7/04/2020,West Bengal,1487,,,April
6455,9/04/2020,West Bengal,1889,,,April
6456,10/04/2020,West Bengal,2095,,,April
6457,11/04/2020,West Bengal,2286,,126,April
6458,12/04/2020,West Bengal,2523,,134,April
6459,13/04/2020,West Bengal,2793,,152,April
6460,14/04/2020,West Bengal,3081,,190,April
6461,15/04/2020,West Bengal,3470,,213,April
6462,16/04/2020,West Bengal,3811,,231,April
6463,17/04/2020,West Bengal,4212,,255,April
6464,18/04/2020,West Bengal,4630,,287,April
6465,19/04/2020,West Bengal,5045,,310,April
6466,20/04/2020,West Bengal,5469,,339,April
6467,21/04/2020,West Bengal,6182,,392,April
6468,22/04/2020,West Bengal,7037,,423,April
6469,23/04/2020,West Bengal,7990,,456,April
6470,24/04/2020,West Bengal,8933,,514,April
6471,25/04/2020,West Bengal,9880,,571,April
6472,26/04/2020,West Bengal,10893,,611,April
6473,27/04/2020,West Bengal,12043,,649,April
6474,28/04/2020,West Bengal,13223,,697,April
6475,29/04/2020,West Bengal,14620,,725,April
6476,30/04/2020,West Bengal,16525,,758,April
6477,1/05/2020,West Bengal,18566,,,May
6478,2/05/2020,West Bengal,20976,,795,May
6479,3/05/2020,West Bengal,22915,,922,May
6480,4/05/2020,West Bengal,25116,,1259,May
6481,5/05/2020,West Bengal,27571,,1344,May
6482,6/05/2020,West Bengal,30141,,1456,May
6483,7/05/2020,West Bengal,32752,,1548,May
6484,8/05/2020,West Bengal,35767,,1678,May
6485,9/05/2020,West Bengal,39368,,1786,May
6486,10/05/2020,West Bengal,43414,,1939,May
6487,11/05/2020,West Bengal,47615,,2063,May
6488,12/05/2020,West Bengal,52622,,2173,May
6489,13/05/2020,West Bengal,57632,,2290,May
6490,14/05/2020,West Bengal,62837,,2377,May
